,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,Team position,Team Goals for,Team Goals against,League-label,Pos-label
1274,Sam Johnstone,West Bromwich Albion,ENG 1,gold-nr,75,GK,79,74,70,77,42,73,1,3,M/M,Right,863,0,0,37,3330,0,0.0,1,0.1101169809699058,0,1,1,0,0,0.0,2.627215836197138,2.517098855227232,19,35,76,1,3
2022,Mama Balde,Dijon FCO,FRA 1,gold-nr,75,Midfielder,88,72,67,73,65,74,3,3,H/M,Right,"1,966",0,0,29,2181,7,8.159712497144938,0,0.5127622690051794,58,10,4,0,7,8.159712497144938,9.451742315664887,2.110125543549657,20,25,73,3,4
1272,Matt Phillips,West Bromwich Albion,ENG 1,gold-nr,75,Midfielder,81,70,71,74,43,70,4,4,H/M,Right,"1,816",0,0,33,1823,2,2.9235169077292085,1,3.245671344920993,22,25,1,0,2,2.9235169077292085,7.040551715530455,2.6132307648658752,19,35,76,1,4
1145,Marko Pjaca,Genoa,ITA 1,gold-nr,75,Attacker,76,67,74,82,41,67,3,4,H/M,Right,"1,857",0,2,35,1409,3,2.8198548052459955,2,2.1108859162777662,29,14,0,0,3,2.8198548052459955,6.316302241757512,2.0901232855394483,11,47,58,5,1
2004,Habib Maiga,FC Metz,FRA 1,gold-nr,75,Midfielder,62,55,66,69,72,84,2,3,M/M,Right,"1,851",0,0,31,2697,1,2.042018900625408,3,1.707417942583561,26,26,9,0,1,2.042018900625408,6.7143383752554655,4.608012518845499,10,44,48,3,4
1788,Juan Sanchez Mino,Elche CF,ESP 1,gold-nr,75,Defender,72,72,78,75,72,71,4,2,H/M,Left,"2,033",0,0,9,501,0,0.0,0,0.0278315246105194,0,1,2,0,0,0.0,0.263319986872375,0.263319986872375,17,34,55,2,2
1271,Matt Phillips,West Bromwich Albion,ENG 1,gold-nr,75,Midfielder,81,70,71,74,43,70,4,4,H/M,Right,"1,816",0,0,33,1823,2,2.9235169077292085,1,3.245671344920993,22,25,1,0,2,2.9235169077292085,7.040551715530455,2.6132307648658752,16,40,46,1,4
1270,Kieran Gibbs,West Bromwich Albion,ENG 1,gold-nr,75,Defender,76,57,68,73,72,70,3,2,H/M,Left,"1,909",0,0,10,808,0,0.0619419403374195,0,0.4062059596180916,1,4,0,1,0,0.0619419403374195,0.8934749104082584,0.8129167035222054,19,35,76,1,2
1269,Kieran Gibbs,West Bromwich Albion,ENG 1,gold-nr,75,Defender,76,57,68,73,72,70,3,2,H/M,Left,"1,909",0,0,10,808,0,0.0619419403374195,0,0.4062059596180916,1,4,0,1,0,0.0619419403374195,0.8934749104082584,0.8129167035222054,16,40,46,1,2
1789,Johan Mojica,Elche CF,ESP 1,gold,75,Defender,90,65,71,72,69,72,3,2,H/L,Left,"1,967",0,2,17,1201,0,0.1339231161400675,0,0.8998931730166078,7,10,3,0,0,0.1339231161400675,1.701528748497367,1.460625620558858,17,34,55,2,2
294,Alessandro Bastoni,Inter,ITA 1,champscommon,75,Defender,62,33,52,55,78,68,2,3,M/M,Left,"1,581",0,3,33,2932,0,0.9617053121328354,3,1.329262364655733,11,12,6,0,0,0.9617053121328354,15.616493418812752,15.168991424143314,1,89,35,5,2
1922,Riccardo Orsolini,Bologna,ITA 1,gold-nr,75,Midfielder,78,69,73,80,39,59,4,4,H/M,Left,"1,815",0,0,34,1760,7,9.021928571164608,3,2.5082903057336807,57,29,0,0,4,6.738032184541225,10.936943421140311,4.431611527688801,12,51,65,5,4
1810,Daniel Brosinski,1. FSV Mainz 05,GER 1,gold-nr,75,Defender,76,61,71,71,72,68,3,3,H/M,Right,"1,994",0,0,21,1437,2,1.852722307667136,1,2.5780369471758604,10,27,0,0,0,0.3371689468622207,5.620029117912054,4.2007964085787535,12,39,56,4,2
1811,Robin Zentner,1. FSV Mainz 05,GER 1,gold-nr,75,GK,74,72,64,79,65,74,1,3,M/M,Right,853,0,1,31,2790,0,0.0265484191477298,0,0.0,1,0,2,0,0,0.0265484191477298,3.073231842368841,3.0466834232211117,12,39,56,4,3
534,Demarai Gray,Leicester City,ENG 1,gold-nr,75,Midfielder,87,68,67,80,37,55,4,3,M/M,Right,"1,743",0,2,1,17,0,0.0579720586538314,0,0.0,1,0,0,0,0,0.0579720586538314,0.0270334370434284,0.0270334370434284,5,68,50,1,4
556,Ibrahima Traore,Borussia M'gladbach,GER 1,gold-nr,75,Midfielder,70,69,73,82,44,47,4,3,H/M,Left,"1,858",0,1,7,84,0,0.0,0,0.0784698650240898,0,1,0,0,0,0.0,0.0784698650240898,0.0,8,64,56,4,4
191,Deyovaisio Zeefuik,Hertha BSC,GER 1,gold-nr,75,Defender,77,39,61,70,72,82,2,3,M/H,Right,"1,793",0,0,22,911,1,0.1658796705305576,0,0.988449038937688,3,12,2,1,1,0.1658796705305576,1.8167083710432053,0.8241267241537571,14,41,52,4,2
1330,Youssouf Sabaly,Girondins de Bordeaux,FRA 1,gold-nr,75,Defender,71,38,63,73,73,70,3,4,H/M,Right,"1,759",0,2,33,2920,1,0.535757115110755,2,1.572105267085135,13,25,4,0,1,0.535757115110755,8.110244730487466,6.667821129783988,12,42,56,3,2
1166,Luke Ayling,Leeds United,ENG 1,gold-nr,75,Defender,68,51,63,68,74,75,3,3,H/M,Right,"1,787",0,0,38,3400,0,1.4397504469379785,0,2.9888541754335165,24,26,7,0,0,1.4397504469379785,14.196261551231146,11.8843642459251,9,62,54,1,2
2044,Erik Thommy,VfB Stuttgart,GER 1,gold-nr,75,Midfielder,79,71,72,77,33,52,3,3,M/M,Right,"1,774",0,0,8,312,0,0.4598511829972267,2,0.8155245874077082,12,5,0,0,0,0.4598511829972267,1.4215824529528618,0.3527394831180572,9,56,55,4,4
1377,Bastian Oczipka,FC Schalke 04,GER 1,gold-nr,75,Defender,66,59,72,71,74,76,2,2,H/M,Left,"1,932",0,0,27,1916,0,0.2257222793996334,2,1.7427609208971262,7,24,1,0,0,0.2257222793996334,4.24371924996376,3.4030913710594177,18,25,86,4,2
1963,Christophe Herelle,Stade Brestois 29,FRA 1,gold-nr,75,Defender,61,49,61,63,77,74,2,2,L/H,Right,"1,752",0,1,16,1379,0,0.4820336475968361,0,0.0648994306102395,6,3,4,0,0,0.4820336475968361,3.200818106532097,3.1568722277879715,17,50,66,3,2
1860,Dimitrios Siovas,SD Huesca,ESP 1,gold-nr,75,Defender,32,44,56,61,74,82,2,3,M/H,Left,"1,607",0,0,36,3072,2,2.652754212729633,0,0.3131739683449268,29,6,5,0,2,2.652754212729633,6.359015876427293,6.1212755385786295,18,34,53,2,2
1861,Borja Garcia,SD Huesca,ESP 1,gold-nr,75,Midfielder,79,70,73,74,58,65,3,3,H/M,Right,"1,909",0,0,21,1117,1,1.1696485951542854,0,1.1674229446798563,14,20,0,0,1,1.1696485951542854,4.373472016304731,3.083284439519048,18,34,53,2,4
1862,Ontiveros,SD Huesca,ESP 1,gold-nr,75,Midfielder,78,75,73,77,35,51,4,3,H/M,Right,"1,781",0,2,20,905,2,1.8236588155850768,1,1.9511127173900604,36,17,5,0,1,1.0803811689838767,3.486597156152129,1.5327436132356524,18,34,53,2,4
1207,Rodrigo Battaglia,Deportivo Alavés,ESP 1,gold-nr,75,Midfielder,65,67,67,73,77,78,3,4,M/H,Right,"1,940",0,0,32,2508,1,1.2072977554053068,0,0.0964142400771379,16,3,10,1,1,1.2072977554053068,2.681995972059667,2.481000187806785,16,36,57,2,4
1208,Manu Garcia,Deportivo Alavés,ESP 1,gold-nr,75,Midfielder,43,69,72,70,77,76,2,3,M/H,Left,"1,926",0,0,25,1092,0,0.4699548175558448,0,0.2805683054029941,11,5,6,1,0,0.4699548175558448,1.160284612327814,0.5733505338430405,16,36,57,2,4
463,Pablo Mari,Arsenal,ENG 1,gold-nr,75,Defender,52,40,50,50,75,81,2,3,M/M,Left,"1,535",0,0,10,900,0,0.0405227430164814,0,0.0542439483106136,2,1,2,0,0,0.0405227430164814,3.604974582791328,3.590738072991371,8,55,39,1,2
1232,Xeka,LOSC Lille,FRA 1,gold-nr,75,Midfielder,56,58,71,74,69,76,4,4,M/M,Right,"1,882",0,0,33,1172,1,0.604371877387166,2,1.712184263393283,18,18,6,0,1,0.604371877387166,5.760937063023448,4.89062543399632,1,64,23,3,4
1231,Domagoj Bradaric,LOSC Lille,FRA 1,gold-nr,75,Defender,78,55,68,74,70,66,3,3,H/M,Left,"1,838",0,0,26,1249,1,0.2287188116461038,2,0.9661091584712268,4,11,4,0,1,0.2287188116461038,4.992040012031794,4.15580003336072,1,64,23,3,2
462,Calum Chambers,Arsenal,ENG 1,gold-nr,75,Defender,67,56,69,68,76,76,2,3,M/H,Right,"1,861",0,0,10,750,0,0.3639731630682945,2,1.0427646078169346,8,11,0,0,0,0.3639731630682945,3.835656374692917,2.810004845261574,8,55,39,1,2
391,Andreas Pereira,Lazio,ITA 1,champscommon,75,Midfielder,73,72,77,77,66,68,4,4,M/H,Right,"2,031",0,4,26,496,1,0.7673567542806268,2,1.317618913948536,14,13,5,1,1,0.7673567542806268,2.346055448055268,0.6580512067303061,6,61,55,5,4
392,Wesley Hoedt,Lazio,ITA 1,champscommon,75,Defender,51,46,66,60,76,75,2,3,M/M,Left,"1,722",0,2,17,944,0,0.1337106116116047,0,0.1067909207195043,2,3,6,0,0,0.1337106116116047,1.705201592296362,1.684950178489089,6,61,55,5,2
1944,Kevin Lasagna,Hellas Verona,ITA 1,gold,75,Attacker,90,73,60,77,29,61,3,3,H/M,Left,"1,745",0,1,36,2372,4,11.374924171715977,1,3.267692799679935,72,25,1,0,4,11.374924171715977,15.326302723959088,1.6668750727549195,10,46,48,5,1
442,Brandon Williams,Manchester United,ENG 1,champscommon,75,Defender,81,57,64,73,71,69,3,3,H/M,Right,"1,853",0,2,4,185,0,0.2694491744041443,0,0.0312060713768005,1,1,0,0,0,0.2694491744041443,1.0782470107078552,0.8087978959083557,2,73,44,1,2
1886,Abdoulaye Toure,FC Nantes,FRA 1,gold-nr,75,Midfielder,45,58,61,62,74,78,3,3,M/M,Right,"1,685",0,1,29,1685,2,2.369645449332893,2,1.6854736916720867,27,14,2,0,1,1.6096159545704722,4.266120103187859,2.8490459881722927,18,47,55,3,4
1943,Antonin Barak,Hellas Verona,ITA 1,gold-nr,75,Midfielder,61,73,75,76,54,70,4,3,H/M,Left,"1,878",0,1,34,2772,7,6.93989943806082,3,2.327670610975474,45,25,5,1,7,6.93989943806082,14.479821397922931,8.049540368840098,10,46,48,5,4
1884,Sebastien Corchia,FC Nantes,FRA 1,gold-nr,75,Defender,72,65,73,74,75,65,3,3,H/M,Right,"1,992",0,3,25,2071,0,0.8775031371042132,1,2.448663217946887,21,27,3,0,0,0.8775031371042132,4.331235941499472,3.269582787528634,18,47,55,3,2
248,Llorente,Napoli,ITA 1,gold-nr,75,Attacker,31,76,61,67,33,68,3,3,M/M,Right,"1,572",0,1,17,762,1,1.873421773314476,0,0.5758714154362679,13,12,2,0,1,1.873421773314476,3.4078295789659023,1.56666280888021,5,86,41,5,1
1885,Marcus Coco,FC Nantes,FRA 1,gold-nr,75,Midfielder,86,70,69,76,41,59,3,3,H/M,Right,"1,779",0,0,32,1470,0,0.8643249329179525,2,0.972749214619398,13,16,5,0,0,0.8643249329179525,3.6755324359983206,2.4296204755082726,18,47,55,3,4
1985,Gael Kakuta,RC Lens,FRA 1,gold-nr,75,Midfielder,73,70,74,79,40,63,4,3,H/L,Left,"1,876",0,0,35,2449,11,11.000118847936392,5,6.874319850467145,52,49,3,0,4,4.1594595313072205,14.133826972916722,7.443624505773187,7,55,54,3,4
271,Weston McKennie,Juventus,ITA 1,champsrare,75,Midfielder,75,64,69,74,75,83,3,3,M/M,Right,"2,001",0,3,34,1684,5,5.199278868734837,2,3.8772389153018594,28,26,5,0,5,5.199278868734837,11.353354316204786,5.9089685417711735,4,77,38,5,4
491,Karim Rekik,Sevilla FC,ESP 1,champscommon,75,Defender,69,39,58,62,75,77,2,2,M/H,Left,"1,693",0,1,11,648,0,0.0878191478550434,0,0.1345967035740614,2,3,2,0,0,0.0878191478550434,2.165980629622936,2.152377299964428,4,53,33,2,2
1244,Pape Abou Cisse,AS Saint-Étienne,FRA 1,gold-nr,75,Defender,76,32,43,45,73,86,2,2,L/H,Right,"1,533",0,0,14,1260,0,0.8401945363730192,0,0.0492001408711075,13,3,1,0,0,0.8401945363730192,0.9188340287655592,0.8801351524889469,11,42,54,3,2
1906,Iago,FC Augsburg,GER 1,gold-nr,75,Defender,78,55,68,72,71,71,3,2,H/M,Left,"1,849",0,0,18,1570,1,0.91649148799479,1,1.038291074335575,9,16,2,0,1,0.91649148799479,4.784234963357449,2.9207381028682,13,36,54,4,2
1905,Felix Uduokhai,FC Augsburg,GER 1,gold-nr,75,Defender,65,39,54,60,77,70,2,3,M/M,Left,"1,604",0,2,29,2610,1,1.388815937563777,0,0.177174437791109,13,3,5,0,1,1.388815937563777,4.391079170629382,4.208944467827678,13,36,54,4,2
190,Javairo Dilrosun,Hertha BSC,GER 1,gold-nr,75,Midfielder,84,65,65,79,44,53,4,2,M/L,Left,"1,698",0,0,12,514,0,0.3474683109670877,1,0.2677016165107488,8,5,0,0,0,0.3474683109670877,1.3108761319890618,0.8114567324519157,14,41,52,4,4
1402,Waldo,Real Valladolid,ESP 1,gold-nr,75,Midfielder,87,74,65,80,35,65,4,4,H/M,Right,"1,844",0,1,10,381,1,1.017620585858822,0,0.112689658999443,9,1,1,0,0,0.274342942982912,0.4290777407586574,0.0871148481965065,19,34,57,2,4
1401,Roberto,Real Valladolid,ESP 1,gold-nr,75,GK,78,67,73,79,46,73,1,2,M/M,Right,914,0,0,13,1170,0,0.0,0,0.0,0,0,0,0,0,0.0,1.4142484180629251,1.4142484180629251,19,34,57,2,3
1342,Kevin Lasagna,Udinese,ITA 1,gold,75,Attacker,90,73,60,77,29,61,3,3,H/M,Left,"1,745",0,1,36,2372,4,11.374924171715977,1,3.267692799679935,72,25,1,0,4,11.374924171715977,15.326302723959088,1.6668750727549195,14,42,58,5,1
1400,Kiko Olivas,Real Valladolid,ESP 1,gold-nr,75,Defender,51,52,61,60,76,77,2,3,M/M,Right,"1,689",0,0,5,167,0,0.0,0,0.0,0,0,1,0,0,0.0,0.6338297892361879,0.6338297892361879,19,34,57,2,2
1343,Jens Stryger Larsen,Udinese,ITA 1,gold-nr,75,Midfielder,78,60,72,72,69,77,3,3,M/M,Right,"1,945",0,1,33,2657,2,3.671282019931823,0,1.1915194587782023,23,10,0,0,2,3.671282019931823,7.993512134999037,4.437160758301616,14,42,58,5,4
1344,Llorente,Udinese,ITA 1,gold-nr,75,Attacker,31,76,61,67,33,68,3,3,M/M,Right,"1,572",0,1,17,762,1,1.873421773314476,0,0.5758714154362679,13,12,2,0,1,1.873421773314476,3.4078295789659023,1.56666280888021,14,42,58,5,1
1243,Anthony Modeste,AS Saint-Étienne,FRA 1,gold-nr,75,Attacker,72,74,63,70,35,80,3,3,M/M,Right,"1,812",0,0,7,289,0,0.6988363359123468,0,0.1398128047585487,8,3,1,0,0,0.6988363359123468,0.6427751239389181,0.0,11,42,54,3,1
19,Riqui Puig,FC Barcelona,ESP 1,champscommon,75,Midfielder,68,59,75,81,56,63,3,3,H/M,Right,"1,827",0,1,14,273,1,0.7926775198429823,0,0.240673691034317,4,5,1,0,1,0.7926775198429823,2.9326523803174496,2.7041475363075733,3,85,38,2,4
1834,Yann Karamoh,Parma,ITA 1,gold-nr,75,Midfielder,78,69,69,78,31,61,4,4,H/M,Right,"1,743",0,1,24,1313,2,4.817762490361929,1,1.686786402016878,22,15,3,0,2,4.817762490361929,8.143271066248417,2.209301974624396,20,39,83,5,4
1835,Graziano Pelle,Parma,ITA 1,gold-nr,75,Attacker,44,75,65,64,34,85,3,4,H/M,Right,"1,752",0,0,13,604,1,1.602039970457554,2,2.1137655712664127,14,12,1,0,1,1.602039970457554,4.319592647254467,2.2076486945152283,20,39,83,5,1
1942,Mattia Zaccagni,Hellas Verona,ITA 1,gold-nr,75,Attacker,69,68,73,76,62,61,3,3,H/M,Right,"1,844",0,1,36,2656,6,4.105168426409364,5,5.839982064440846,31,38,6,0,5,3.343909526243806,15.248101603239776,8.215992787852883,10,46,48,5,1
192,Jordan Torunarigha,Hertha BSC,GER 1,gold,75,Defender,74,34,64,63,77,74,2,2,H/M,Left,"1,685",0,0,14,971,0,0.1476941518485546,0,0.4518662691116333,4,3,5,0,0,0.1476941518485546,2.820356484502554,2.478442575782537,14,41,52,4,2
193,Peter Pekarik,Hertha BSC,GER 1,gold-nr,75,Defender,63,37,64,74,73,67,2,3,M/M,Right,"1,733",0,0,23,1723,3,1.5625508818775415,1,0.8000665493309498,7,9,4,0,3,1.5625508818775415,5.361037205904722,3.570916337892413,14,41,52,4,2
2003,Fabien Centonze,FC Metz,FRA 1,gold-nr,75,Defender,79,50,68,72,70,77,2,2,H/M,Right,"1,879",0,0,36,3223,1,1.1870366930961609,0,2.4694059398025274,24,22,9,0,1,1.1870366930961609,7.729228892363608,5.53351937700063,10,44,48,3,2
1190,Matthew Lowton,Burnley,ENG 1,gold-nr,75,Defender,66,61,72,72,75,73,2,3,H/H,Right,"1,944",0,1,34,3060,1,0.759485324844718,1,2.772255450487137,21,26,5,0,1,0.759485324844718,6.366658769547939,3.579442636109889,17,33,55,1,2
1859,Pulido,SD Huesca,ESP 1,gold-nr,75,Defender,45,41,53,52,76,79,2,3,H/M,Right,"1,579",0,0,33,2887,1,2.946533553302288,0,0.5327709466218948,17,5,4,1,1,2.946533553302288,5.840865833684802,5.536384332925081,18,34,53,2,2
18,Sergino Dest,FC Barcelona,ESP 1,nextgen,75,Defender,87,58,71,79,67,63,4,4,H/L,Right,"1,889",0,2,30,1934,2,1.941238450817764,1,2.067865920253098,14,23,1,0,2,1.941238450817764,12.338436584919693,9.082942927256228,3,85,38,2,2
2023,Didier Ndong,Dijon FCO,FRA 1,gold-nr,75,Midfielder,69,61,71,73,72,76,3,3,M/M,Right,"1,932",0,0,29,2610,0,0.1499639973044395,1,1.139854047447443,6,10,7,0,0,0.1499639973044395,5.070893197320402,3.9977890541777015,20,25,73,3,4
1588,Douglas Luiz,Aston Villa,ENG 1,gold-nr,75,Midfielder,66,67,73,74,71,70,3,2,H/M,Right,"1,929",0,0,33,2807,0,1.3188335550948975,2,2.4181482968851924,26,19,8,1,0,1.3188335550948975,9.615895634517074,7.108103701844811,11,55,46,1,4
722,Takefusa Kubo,Villarreal CF,ESP 1,gold,75,Midfielder,82,66,68,82,39,57,4,4,H/M,Left,"1,778",0,7,31,1075,1,2.34927449002862,1,1.71248191408813,23,18,2,1,1,2.34927449002862,5.764176363125444,2.106174886226654,7,60,44,2,4
742,Bartlomiej Dragowski,Fiorentina,ITA 1,gold-nr,75,GK,76,72,70,78,44,74,1,2,M/M,Right,848,0,2,36,3150,0,0.0,1,0.0511376745998859,0,1,0,0,0,0.0,2.245845681987703,2.194708007387817,13,47,59,5,3
1623,Kyle Walker-Peters,Southampton,ENG 1,gold-nr,75,Defender,75,37,66,73,72,66,3,4,H/M,Right,"1,734",0,0,30,2655,0,1.135079527273774,2,1.2537511801347136,18,16,4,0,0,1.135079527273774,8.663987297564745,6.625143991783261,15,47,68,1,2
1701,Sofiane Boufal,Angers SCO,FRA 1,gold-nr,75,Midfielder,78,66,71,83,27,52,4,4,M/L,Right,"1,726",0,0,14,743,1,2.160928525030613,0,0.1507137548178434,14,3,3,0,1,2.160928525030613,2.3471350856125355,0.3310213983058929,13,40,58,3,4
768,Patrick Cutrone,Wolverhampton Wanderers,ENG 1,gold-nr,75,Attacker,73,74,56,74,29,69,3,3,H/M,Right,"1,707",0,2,2,21,0,0.0714575052261352,0,0.0,1,0,0,0,0,0.0714575052261352,0.0714575052261352,0.0,13,36,52,1,1
2067,Baptiste Reynet,Nimes,FRA 1,gold-nr,75,GK,74,72,74,77,45,75,1,3,M/M,Right,805,0,2,38,3420,0,0.0606605922803282,0,0.2765451055020094,2,3,3,0,0,0.0606605922803282,2.2159070540219545,1.9393619485199447,14,42,50,3,3
1702,Ismael Traore,Angers SCO,FRA 1,gold-nr,75,Defender,43,32,57,50,74,84,2,2,M/M,Right,"1,598",0,1,34,2993,3,1.3353071063756945,3,0.7379138022661209,12,9,3,0,3,1.3353071063756945,5.223783392459154,4.92515798471868,13,40,58,3,2
1037,Maxime Lopez,Olympique de Marseille,FRA 1,gold-nr,75,Midfielder,70,67,77,78,65,55,4,3,M/M,Right,"1,974",0,1,4,135,0,0.0,0,0.0737763941287994,0,1,1,0,0,0.0,0.365387000143528,0.2916106060147285,5,54,47,3,4
1543,Adrien Hunou,Rennes,FRA 1,gold-nr,75,Attacker,72,76,70,76,52,71,3,3,H/M,Right,"1,934",0,2,20,560,4,4.332701679319143,0,0.8432301450520754,21,6,1,0,4,4.332701679319143,4.985515902750194,1.0449762539938092,6,52,40,3,1
1703,Pierrick Capelle,Angers SCO,FRA 1,gold-nr,75,Midfielder,68,72,75,74,69,70,3,4,H/M,Left,"2,007",0,1,35,2059,3,3.2642663717269897,3,1.8974101524800064,29,23,2,0,3,3.2642663717269897,7.772303842008114,4.4044195376336575,13,40,58,3,4
1704,Mateo Pavlovic,Angers SCO,FRA 1,gold-nr,75,Defender,31,60,51,53,73,84,2,3,H/M,Right,"1,629",0,0,14,1104,0,0.2582049518823623,1,0.7139445245265961,4,2,3,0,0,0.2582049518823623,1.3715194622054696,1.3715194622054696,13,40,58,3,2
118,Alexander Nubel,Bayern München,GER 1,gold,75,GK,75,65,71,85,48,76,1,5,M/M,Right,823,0,3,1,90,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0925398170948028,0.0925398170948028,1,99,44,4,3
741,Nikola Milenkovic,Fiorentina,ITA 1,gold-nr,75,Defender,61,44,62,61,75,81,2,3,M/H,Right,"1,646",0,0,34,3038,3,3.940239657647908,1,0.6531146448105574,22,7,7,1,3,3.940239657647908,8.42001074552536,6.181351879611611,13,47,59,5,2
2173,Augusto Fernandez,Cádiz CF,ESP 1,gold-nr,75,Midfielder,63,69,75,75,72,69,4,3,M/M,Right,"1,949",0,1,12,354,0,0.0,0,0.0,0,0,1,0,0,0.0,0.0334039740264415,0.0334039740264415,12,36,58,2,4
882,Amin Younes,Eintracht Frankfurt,GER 1,gold-nr,75,Attacker,74,58,69,85,37,55,4,2,M/M,Right,"1,735",0,3,26,1410,3,3.291488216258585,3,1.843130998313427,33,23,5,0,3,3.291488216258585,7.310954418033361,3.317554697394371,5,69,53,4,1
883,Dominik Kohr,Eintracht Frankfurt,GER 1,gold,75,Midfielder,80,61,62,71,75,80,3,3,M/M,Right,"1,881",0,2,24,1524,1,2.1602475875988603,1,0.9555609170347452,21,8,4,0,1,2.1602475875988603,7.03771036863327,5.7814977914094925,5,69,53,4,4
740,Patrick Cutrone,Fiorentina,ITA 1,gold-nr,75,Attacker,73,74,56,74,29,69,3,3,H/M,Right,"1,707",0,2,11,170,0,0.184911772608757,0,0.0,3,0,0,0,0,0.184911772608757,0.1082930713891983,0.0,13,47,59,5,1
739,Christian Kouame,Fiorentina,ITA 1,gold-nr,75,Attacker,83,71,62,75,41,68,3,4,H/M,Right,"1,781",0,0,33,966,1,3.507577992975712,1,1.1993616726249456,17,12,4,0,1,3.507577992975712,4.358874421566725,0.4972750395536423,13,47,59,5,1
2066,Andres Cubas,Nimes,FRA 1,gold-nr,75,Midfielder,69,52,68,73,75,57,3,2,H/M,Right,"1,839",0,0,27,2270,1,0.3502105306833982,0,0.5225258739665151,11,10,4,1,1,0.3502105306833982,5.705083752050996,5.419241702184081,19,40,71,3,4
2065,Andres Cubas,Nimes,FRA 1,gold-nr,75,Midfielder,69,52,68,73,75,57,3,2,H/M,Right,"1,839",0,0,27,2270,1,0.3502105306833982,0,0.5225258739665151,11,10,4,1,1,0.3502105306833982,5.705083752050996,5.419241702184081,14,42,50,3,4
1056,Ivan Cavaleiro,Fulham,ENG 1,gold-nr,75,Attacker,86,72,68,76,39,69,4,3,H/M,Right,"1,835",0,0,36,2477,3,5.548666689544916,0,2.68047393579036,47,42,2,0,2,4.026328969746828,8.240886438637972,2.856730101630092,18,27,53,1,1
1603,Coke,Levante UD,ESP 1,gold-nr,75,Defender,66,66,68,70,76,67,3,4,H/M,Right,"1,926",0,0,17,840,0,0.2981048841029405,0,0.5041236560791731,9,4,1,0,0,0.2981048841029405,2.3188488259911537,1.7949257418513298,14,46,57,2,2
721,Ramiro Funes Mori,Villarreal CF,ESP 1,gold-nr,75,Defender,61,50,64,65,76,75,2,3,M/M,Left,"1,780",0,1,10,725,0,0.7776758167892694,0,0.0,4,0,1,0,0,0.7776758167892694,2.266714096069336,2.198094815015793,7,60,44,2,2
1602,Nemanja Radoja,Levante UD,ESP 1,gold-nr,75,Midfielder,58,61,71,74,73,76,3,4,M/M,Right,"1,844",0,0,21,1118,0,0.1754522891715169,2,0.3974116444587707,6,3,1,0,0,0.1754522891715169,4.97582571208477,4.65388347953558,14,46,57,2,4
2068,Baptiste Reynet,Nimes,FRA 1,gold-nr,75,GK,74,72,74,77,45,75,1,3,M/M,Right,805,0,2,38,3420,0,0.0606605922803282,0,0.2765451055020094,2,3,3,0,0,0.0606605922803282,2.2159070540219545,1.9393619485199447,19,40,71,3,3
1624,Jack Stephens,Southampton,ENG 1,gold-nr,75,Defender,59,42,61,67,77,71,2,2,M/M,Right,"1,715",0,0,18,1544,0,0.8943033330142498,0,0.4556563608348369,6,6,2,0,0,0.8943033330142498,3.081087851896882,2.751403072848916,15,47,68,1,2
974,Aleksandar Dragovic,Bayer 04 Leverkusen,GER 1,gold-nr,75,Defender,66,51,60,65,76,75,2,4,M/M,Right,"1,805",0,0,18,1127,1,0.2216038759797811,0,0.4299116646870971,4,6,3,0,1,0.2216038759797811,4.59221301600337,4.11699241399765,6,53,39,4,2
1462,Mark Noble,West Ham United,ENG 1,gold-nr,75,Midfielder,38,67,76,73,72,71,3,3,H/H,Right,"1,937",0,0,21,702,0,0.0526793897151947,0,0.1763314949348569,1,5,1,0,0,0.0526793897151947,0.7763152047991753,0.7236358076334,6,62,47,1,4
837,Brais Mendez,RC Celta de Vigo,ESP 1,gold-nr,75,Midfielder,72,74,75,73,50,63,4,3,M/M,Left,"1,854",0,0,34,2693,9,7.978695452213287,0,2.9397232718765736,50,19,7,0,8,7.235417816787958,16.74694762006402,9.002290634438396,8,55,57,2,4
836,Nestor Araujo,RC Celta de Vigo,ESP 1,gold-nr,75,Defender,67,41,55,59,76,78,2,3,L/M,Right,"1,654",0,0,33,2417,0,0.2892045704647898,0,0.7744474206119776,6,4,5,0,0,0.2892045704647898,6.731792211532593,6.290364317595959,8,55,57,2,2
996,Jeff Hendrick,Newcastle United,ENG 1,gold-nr,75,Midfielder,67,68,74,75,70,75,3,3,M/H,Right,"1,998",0,1,22,1436,2,1.107993796467781,1,1.4332300974056125,10,6,1,1,2,1.107993796467781,3.6056416034698486,1.3866964289918542,12,46,62,1,4
997,Joelinton,Newcastle United,ENG 1,gold-nr,75,Attacker,77,72,60,74,43,81,3,4,H/M,Right,"1,806",0,0,31,2006,4,5.631002204492688,2,2.366481453180313,43,17,3,0,3,4.869833366945386,9.268310604617,3.284957649186253,12,46,62,1,1
1564,Albin Ekdal,Sampdoria,ITA 1,gold-nr,75,Midfielder,47,65,76,73,71,73,3,3,M/M,Right,"1,922",0,1,32,2301,2,0.8595552882179618,1,0.9703601310029626,14,11,9,0,2,0.8595552882179618,4.922459287568927,3.854888558387756,9,52,54,5,4
