,index,Player,Team,League,Version,OVR,POS,PAC,SHO,PAS,DRI,DEF,PHY,S/M,W/F,W/Rs,Foot,Stats,tots,special cards,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup
1381,3475,Saman Ghoddos,Amiens SC,FRA 1,gold-nr,75,ST,81,73,68,77,44,72,4,3,H/M,Right,"1,904",0,0,5,224,1,0.7491282764822245,0,0.4404346421360969,6,5,1,0,1,0.7491282764822245,1.4321436826139688,0.6671881675720215
1382,3476,Nicolas Dominguez,Bologna,ITA 1,gold-nr,75,CM,79,63,70,73,70,78,3,4,H/H,Right,"1,954",0,1,16,689,0,0.316875278018415,1,0.9902253290638328,10,11,1,0,0,0.316875278018415,1.938957034610212,1.1086095934733748
1383,3486,Mattia Destro,Genoa,ITA 1,gold-nr,75,ST,70,72,59,74,29,62,4,3,M/L,Right,"1,701",0,1,13,324,0,1.3916990980505943,0,0.8957907631993294,12,3,2,0,0,1.3916990980505943,1.843295514583588,0.0073921093717217
1384,3487,Valon Behrami,Genoa,ITA 1,gold-nr,75,CDM,62,64,71,71,74,74,3,3,M/H,Right,"1,967",0,0,17,1123,0,0.1944220457226038,0,0.0,5,0,2,1,0,0.1944220457226038,1.8907186649739744,1.7390615344047546
1385,3488,Dylan Bronn,FC Metz,FRA 1,gold-nr,75,CB,66,63,67,65,75,76,3,3,H/M,Right,"1,890",0,0,9,810,0,0.0782336350530386,0,0.0,2,0,1,0,0,0.0782336350530386,0.2831533066928386,0.2831533066928386
1386,3489,Takumi Minamino,Liverpool,ENG 1,gold,75,RM,89,72,67,79,41,65,3,4,M/M,Right,"1,873",0,1,10,233,0,0.838236603885889,0,0.0161428786814212,8,1,0,0,0,0.838236603885889,1.2121320106089115,0.4311890415847301
1387,3491,Lato,CA Osasuna,ESP 1,silver,74,LB,79,56,71,71,71,61,3,3,H/M,Left,"1,859",0,1,8,484,1,0.5593377128243446,0,0.2593244723975658,4,4,3,0,1,0.5593377128243446,1.387427430599928,1.0407627522945404
1388,3492,Riza Durmisi,OGC Nice,FRA 1,silver,74,LB,79,62,72,74,70,70,3,3,H/M,Left,"1,988",0,1,4,161,0,0.0485114715993404,0,0.0,1,0,0,0,0,0.0485114715993404,0.1595948860049247,0.1595948860049247
1389,3493,Dimitri Foulquier,Granada CF,ESP 1,silver,74,RM,73,60,68,75,72,73,3,3,M/M,Right,"1,876",0,1,17,1111,1,0.4179729130119085,0,0.4049177914857864,5,6,4,0,1,0.4179729130119085,1.566698171198368,0.7438074629753828
1390,3494,Eduard Lowen,FC Augsburg,GER 1,silver,74,CM,66,62,70,69,70,87,3,4,M/H,Right,"1,888",0,1,23,955,2,0.8876842530444264,1,0.9991648942232132,15,12,0,0,2,0.8876842530444264,1.8564003249630328,1.094247224740684
1391,3495,Abdul Rahman Baba,RCD Mallorca,ESP 1,silver,74,LB,78,50,66,74,72,67,3,2,H/M,Left,"1,828",0,1,2,108,0,0.0439964868128299,0,0.0,1,0,1,0,0,0.0439964868128299,0.143971249461174,0.0999747663736343
1392,3496,Sanjin Prcic,RC Strasbourg,FRA 1,silver,74,CM,63,64,75,73,68,71,3,4,M/M,Right,"1,900",0,1,3,74,0,0.0306562408804893,0,0.0,1,0,0,0,0,0.0306562408804893,0.2345127202570438,0.2038564719259739
1393,3497,Rachid Ghezzal,Fiorentina,ITA 1,silver,74,RW,72,68,74,77,28,58,4,3,M/L,Left,"1,753",0,1,19,817,1,0.4897264987230301,0,1.2627278370782733,11,17,5,0,1,0.4897264987230301,3.327026069164276,2.3658402850851417
1394,3500,Kevin Rodrigues,CD Leganés,ESP 1,silver,74,LB,71,48,69,64,72,61,2,3,M/M,Left,"1,773",0,1,27,1937,1,1.100904505699873,2,3.0027860030531883,24,33,4,1,1,1.100904505699873,4.205499708652496,1.2271580770611763
1395,3501,Marin Pongracic,VfL Wolfsburg,GER 1,silver,74,CB,64,24,52,63,73,79,2,3,M/M,Right,"1,531",0,0,11,934,2,1.6641847994178534,0,0.0,5,0,4,1,2,1.6641847994178534,2.804443094879389,2.804443094879389
1396,3502,Bryan Dabo,Spal,ITA 1,silver,74,CM,64,67,71,73,73,78,4,3,H/H,Right,"1,969",0,1,16,1127,1,0.9955146908760072,4,0.9067934416234492,8,12,4,0,1,0.9955146908760072,3.945315934717655,3.03556364774704
1397,3503,Marvin Zeegelaar,Udinese,ITA 1,silver,74,LM,70,62,67,72,73,74,3,3,H/M,Left,"1,892",0,1,13,596,0,0.0,1,0.802860651165247,0,5,3,0,0,0.0,2.238672135397792,1.5977366138249636
1398,3504,Matheus Cunha,Hertha BSC,GER 1,silver,74,ST,76,74,63,79,28,63,4,4,M/M,Right,"1,746",0,3,21,1011,5,5.392021734267473,1,1.523841144517064,51,12,3,0,5,5.392021734267473,8.433443687856197,2.676186006516218
1399,3505,Oier,RCD Espanyol,ESP 1,silver,74,GK,74,71,70,73,44,77,1,3,M/M,Left,882,0,2,2,180,0,0.0,0,0.0,0,0,0,0,0,0.0,0.2557041943073272,0.2557041943073272
1400,3506,Stefan Ilsanker,Eintracht Frankfurt,GER 1,silver,74,CB,58,53,57,52,76,82,2,3,M/H,Right,"1,667",0,1,18,1250,2,2.024255766533315,1,0.7581015676259995,12,7,6,0,2,2.024255766533315,3.98123512044549,3.7887971736490726
1401,3507,Gianluca Caprari,Parma,ITA 1,silver,74,CF,85,68,70,81,20,51,3,3,M/L,Right,"1,697",0,1,30,1232,5,3.634027590043843,0,2.111815467476845,39,24,3,1,4,2.8727287547662854,6.652681480161846,2.6404264383018017
1402,3508,Gil Dias,Granada CF,ESP 1,silver,74,LM,83,67,67,80,42,62,4,4,H/H,Left,"1,768",0,2,12,332,0,0.4167897831648588,1,0.4396671950817108,6,7,1,0,0,0.4167897831648588,1.2668174132704737,0.574800219386816
1403,3509,Jeffrey Bruma,1. FSV Mainz 05,GER 1,silver,74,CB,59,53,59,58,72,80,2,3,M/M,Right,"1,697",0,1,17,1488,0,1.646363951265812,0,0.0,16,0,4,0,0,1.646363951265812,1.0027940981090069,0.9707377962768078
1404,3510,Chema Rodriguez,Getafe CF,ESP 1,silver,74,CB,64,59,57,61,73,73,2,3,M/H,Left,"1,747",0,0,4,305,0,0.2244620658457279,0,0.0,3,0,4,0,0,0.2244620658457279,0.1286187022924423,0.1286187022924423
1405,3511,Edgar Mendez,Deportivo Alavés,ESP 1,silver,74,RM,79,71,70,70,43,77,3,2,H/M,Right,"1,836",0,0,16,866,1,0.3846381781622767,0,0.7129127830266953,9,5,3,0,1,0.3846381781622767,1.5940176583826542,0.7012580782175064
1406,3512,Kyle Walker-Peters,Southampton,ENG 1,silver,74,RB,76,37,66,72,72,66,3,4,H/M,Right,"1,732",0,1,13,946,0,0.1195318847894668,0,0.7473620902746916,3,6,1,0,0,0.1195318847894668,2.3439264856278896,1.6490151099860668
1407,3513,Enric Gallego,CA Osasuna,ESP 1,silver,74,ST,64,75,54,66,25,72,3,3,H/M,Left,"1,611",0,1,19,1029,3,2.803382714278996,0,0.7440504655241966,24,9,5,1,3,2.803382714278996,3.911572944372893,0.681132148951292
1408,3514,Ruben Pardo,Girondins de Bordeaux,FRA 1,silver,74,CM,61,68,74,72,62,55,3,4,M/M,Right,"1,845",0,1,6,178,1,0.1464344151318073,0,0.0446119308471679,2,1,0,0,1,0.1464344151318073,0.6634879726916552,0.4724416295066476
1409,3529,Pedro,Fiorentina,ITA 1,silver-nr,74,ST,69,74,57,71,43,65,2,4,M/L,Right,"1,698",0,3,4,51,0,0.2787046730518341,0,0.0185336675494909,5,1,0,0,0,0.2787046730518341,0.3558162171393633,0.0585778765380382
1410,3530,Miguel Trauco,AS Saint-Étienne,FRA 1,silver-nr,74,LB,68,49,73,74,71,79,3,3,M/M,Left,"1,892",0,0,19,1483,1,0.7085140096023679,2,0.8664952702820301,11,9,6,0,1,0.7085140096023679,2.2820682246237998,0.8918785192072392
1411,3531,Felipe,Spal,ITA 1,silver,74,CB,34,35,51,53,78,59,2,3,L/M,Left,"1,469",0,2,15,993,0,1.001188182272017,0,0.0119975171983242,6,1,5,0,0,1.001188182272017,2.131357852369547,1.957799706608057
1412,3532,Ludovic Butelle,Angers SCO,FRA 1,silver,74,GK,75,73,65,75,32,74,1,3,M/M,Left,740,0,0,26,2340,0,0.0,0,0.058819942176342,0,1,0,0,0,0.0,0.661228584125638,0.6024086456745863
1413,3533,Yohann Pele,Olympique de Marseille,FRA 1,silver,74,GK,75,75,67,74,38,73,1,3,M/M,Right,786,0,0,2,150,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0261559281498193,0.0261559281498193
1414,3535,Francesco Magnanelli,Sassuolo,ITA 1,silver,74,CDM,62,55,68,63,76,68,2,3,M/H,Right,"1,825",0,0,22,1389,0,0.2538149794563651,0,0.4282361129298806,9,13,5,0,0,0.2538149794563651,4.071470586583018,3.661982364952564
1415,3536,Romain Salin,Stade Rennais,FRA 1,silver,74,GK,78,64,68,78,30,74,1,2,M/M,Left,833,0,0,4,360,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3906421139836311,0.3906421139836311
1416,3537,Aaron Lennon,Burnley,ENG 1,silver,74,RM,79,63,69,78,49,58,3,3,H/H,Right,"1,812",0,0,16,466,0,0.0242314264178276,0,0.1580135822296142,1,2,4,0,0,0.0242314264178276,0.2908954285085201,0.1086504198610782
1417,3538,Daniele Padelli,Inter,ITA 1,silver,74,GK,74,74,63,74,45,76,1,2,M/M,Left,690,0,0,3,270,0,0.0,0,0.0,0,0,0,0,0,0.0,0.3486479222774505,0.3486479222774505
1418,3539,Billy Sharp,Sheffield United,ENG 1,silver,74,ST,58,74,62,65,42,68,2,3,M/H,Right,"1,759",0,0,25,1045,3,4.138954329304397,2,3.010327694937587,16,15,1,1,3,4.138954329304397,5.812581459991634,1.037148229777813
1419,3540,Shane Long,Southampton,ENG 1,silver,74,ST,80,72,61,71,36,69,3,2,H/H,Right,"1,782",0,1,26,1403,2,4.5295923594385386,2,2.581097550690174,33,20,0,0,2,4.5295923594385386,5.496159460395575,0.8397864047437906
1420,3541,Luca Cigarini,Cagliari,ITA 1,silver,74,CM,57,66,78,73,67,61,3,4,M/M,Right,"1,905",0,0,22,1598,0,0.3088235966861248,4,3.239103280007839,7,43,6,1,0,0.3088235966861248,5.444713874720037,4.418767563067377
1421,3542,Joselu,Deportivo Alavés,ESP 1,silver,74,ST,54,73,64,69,30,67,3,3,M/M,Right,"1,682",0,0,36,2800,11,11.79911195114255,2,1.9428747817873957,87,15,6,0,10,11.055834326893091,11.244495198130608,2.1454401332885027
1422,3543,Simone Missiroli,Spal,ITA 1,silver,74,CM,61,65,73,71,68,63,3,3,M/M,Right,"1,850",0,0,34,2794,1,0.6306082289665937,0,1.1448443531990051,12,18,7,0,1,0.6306082289665937,6.6581736989319324,5.126604805700481
1423,3545,Gaetan Bong,Brighton,ENG 1,silver,74,LB,63,41,69,70,76,71,3,3,H/H,Left,"1,759",0,0,4,53,0,0.0,0,0.11898884922266,0,2,0,0,0,0.0,0.1566527094691991,0.0376638593152165
1424,3547,Lucas Deaux,Nimes Olympique,FRA 1,silver,74,CDM,57,54,68,66,72,79,2,2,M/H,Right,"1,777",0,0,17,1356,2,1.406135307624936,1,1.162290059030056,15,15,2,0,2,1.406135307624936,4.2298473715782166,3.030043939128518
1425,3548,Rouwen Hennings,Fortuna Düsseldorf,GER 1,silver,74,ST,65,76,62,67,40,77,3,3,H/H,Left,"1,810",0,1,32,2458,15,11.296850249171255,0,1.0592173682525754,73,22,4,0,11,8.266151413321495,8.532810872420669,1.145246358588338
1426,3551,Aurelien Chedjou,Amiens SC,FRA 1,silver,74,CB,65,49,60,62,73,74,3,3,M/M,Right,"1,753",0,0,22,1973,0,0.3834054386243224,0,0.3561820732429623,8,3,2,1,0,0.3834054386243224,2.0797114251181483,2.066894534043968
1427,3553,Yoel,SD Eibar,ESP 1,silver,74,GK,75,72,74,75,38,71,1,5,M/M,Right,855,0,0,3,270,0,0.0,0,0.0,0,0,0,0,0,0.0,0.26959228515625,0.26959228515625
1428,3555,Montoro,Granada CF,ESP 1,silver,74,CDM,42,63,69,67,71,69,3,3,M/M,Right,"1,821",0,0,15,958,2,1.052604977041483,5,1.3851417005062103,14,21,6,0,2,1.052604977041483,3.452143481001258,2.361158490180969
1429,3557,Bruno Ecuele Manga,Dijon FCO,FRA 1,silver,74,CB,54,32,56,50,74,74,2,3,L/M,Right,"1,493",0,0,28,2520,0,1.6051836563274264,0,0.2086435407400131,17,5,2,0,0,1.6051836563274264,4.155740390531719,4.147474537603557
1430,3558,Mirko Valdifiori,Spal,ITA 1,silver,74,CDM,50,56,79,73,69,62,3,3,L/M,Right,"1,848",0,0,22,1402,0,0.0774980159476399,3,2.185953945852816,4,37,5,0,0,0.0774980159476399,2.891056397929788,2.534856935031712
1431,3559,Marcel Risse,1. FC Köln,GER 1,silver,74,RM,74,75,72,73,66,66,3,2,M/H,Right,"1,972",0,0,6,122,0,0.0480298586189746,2,1.0265251249074936,1,6,1,0,0,0.0480298586189746,0.3777181431651115,0.3130296766757965
1432,3560,Balenziaga,Athletic Club de Bilbao,ESP 1,silver,74,LB,75,46,68,70,72,75,3,4,H/M,Left,"1,846",0,0,9,568,0,0.0674720834940671,0,0.0,3,0,1,0,0,0.0674720834940671,1.043612914159894,0.9920826498419046
1433,3561,Stoppila Sunzu,FC Metz,FRA 1,silver,74,CB,52,38,50,51,73,82,2,3,M/M,Right,"1,606",0,0,17,1348,0,0.5599138401448727,0,0.010401489213109,4,1,2,1,0,0.5599138401448727,0.5574829624965787,0.5470814732834697
1434,3562,Michel,Real Valladolid,ESP 1,silver,74,CM,49,66,78,73,55,55,3,4,M/M,Right,"1,778",0,0,29,2212,1,1.2173851756379008,2,2.055845736525953,13,29,6,0,0,0.4742354778572917,5.671394009143114,4.313349299132824
1435,3563,Marco Silvestri,Hellas Verona,ITA 1,silver,74,GK,78,68,68,79,59,74,1,3,M/M,Right,849,0,0,35,3150,0,0.0,0,0.0163149815052747,0,1,2,0,0,0.0,1.5232590157538652,1.5069440342485905
1436,3565,Peter Pekarik,Hertha BSC,GER 1,silver,74,RB,66,37,66,74,75,65,2,3,M/M,Right,"1,742",0,0,9,772,0,0.1001949803903698,0,1.4611683394759891,3,7,2,0,0,0.1001949803903698,3.901466840878129,3.2837498262524605
1437,3566,Sebastien Corchia,RCD Espanyol,ESP 1,silver,74,RB,70,65,73,74,75,65,3,3,H/M,Right,"1,992",0,1,3,270,0,0.1117913322523236,0,0.8711914867162704,3,7,1,0,0,0.1117913322523236,1.0207480397075417,0.3890246897935867
1438,3567,Enda Stevens,Sheffield United,ENG 1,silver,74,LWB,70,45,63,69,72,73,3,2,M/M,Left,"1,756",0,1,38,3350,2,1.521256871521473,4,5.414862501434982,22,34,7,0,2,1.521256871521473,13.60974466893822,10.104986778460445
1439,3568,Allan Nyom,Getafe CF,ESP 1,silver,74,RWB,70,47,62,65,75,82,3,3,M/M,Right,"1,757",0,0,34,2453,2,1.0422324826940894,0,0.9233306869864464,13,9,13,1,2,1.0422324826940894,4.9181226789951324,4.07881348207593
1440,3570,Christian Clemens,1. FC Köln,GER 1,silver,74,RM,77,69,72,72,51,68,3,3,M/M,Right,"1,866",0,0,1,14,0,0.0,0,0.0605198144912719,0,1,0,0,0,0.0,0.0,0.0
1441,3571,Jens Stryger Larsen,Udinese,ITA 1,silver,74,RB,76,55,63,69,72,76,3,3,M/M,Right,"1,869",0,0,33,2805,1,1.228252051398158,3,2.2160784918814898,12,24,5,0,1,1.228252051398158,8.114472495391965,5.91184164956212
1442,3573,Conor Hourihane,Aston Villa,ENG 1,silver,74,CM,65,69,75,69,65,74,3,4,H/M,Left,"1,970",0,0,27,1549,3,1.628339322283864,5,5.731440916657448,29,38,4,0,3,1.628339322283864,6.007942508906126,3.1574677284806967
1443,3574,Filip Duricic,Sassuolo,ITA 1,silver,74,CAM,73,65,72,77,42,57,4,4,H/L,Right,"1,805",0,0,29,1654,5,3.3598819244652987,5,4.3315036073327065,42,38,6,0,5,3.3598819244652987,10.897341456264256,4.632816595956683
1444,3575,Stefan Ilsanker,RB Leipzig,GER 1,silver,74,CDM,58,53,57,52,76,82,2,3,M/H,Right,"1,667",0,1,18,1250,2,2.024255766533315,1,0.7581015676259995,12,7,6,0,2,2.024255766533315,3.98123512044549,3.7887971736490726
1445,3576,Mathew Leckie,Hertha BSC,GER 1,silver,74,RM,88,68,66,74,55,74,3,4,H/M,Right,"1,917",0,0,7,178,0,0.086842156946659,0,0.0,2,0,0,0,0,0.086842156946659,0.7079568980261683,0.7079568980261683
1446,3577,Jeffrey Bruma,VfL Wolfsburg,GER 1,silver,74,CB,59,53,59,58,72,80,2,3,M/M,Right,"1,697",0,1,17,1488,0,1.646363951265812,0,0.0,16,0,4,0,0,1.646363951265812,1.0027940981090069,0.9707377962768078
1447,3578,Inigo Perez,CA Osasuna,ESP 1,silver,74,CDM,64,63,77,66,70,72,2,3,M/M,Left,"1,932",0,0,22,1064,2,1.0757134007290006,1,0.6365123651921749,19,15,4,0,2,1.0757134007290006,4.467537522315979,3.2654620558023453
1448,3579,Khouma Babacar,Lecce,ITA 1,silver,74,ST,68,72,55,72,35,69,3,3,H/L,Right,"1,717",0,1,25,1435,3,7.006526753306389,0,1.3971459921449425,49,16,4,0,3,5.483929082751274,5.6564787197858095,0.9886049693450332
1449,3582,Romain Amalfitano,Dijon FCO,FRA 1,silver,74,CM,60,59,70,72,68,59,3,4,M/H,Right,"1,794",0,0,26,1690,1,0.314362708479166,1,1.2796630896627903,11,12,5,0,1,0.314362708479166,4.331479536369443,3.226110301911831
1450,3584,Ilja Nestorovski,Udinese,ITA 1,silver,74,ST,71,74,53,71,35,79,3,4,H/M,Left,"1,753",0,0,28,1246,3,4.309608951210976,1,1.2902547204867003,35,17,4,0,3,4.309608951210976,7.813535848632455,2.7223755856975917
1451,3585,Timm Klose,Norwich City,ENG 1,silver,74,CB,37,38,54,39,75,75,2,3,M/M,Right,"1,457",0,0,7,591,0,0.2384884431958198,0,0.0,3,0,0,0,0,0.2384884431958198,0.4654364287853241,0.4654364287853241
1452,3587,Jeffrey Schlupp,Crystal Palace,ENG 1,silver,74,LM,86,67,66,73,69,75,3,2,H/M,Left,"1,954",0,0,17,1035,3,2.1849748892709613,1,0.9487967370077968,18,7,2,0,3,2.1849748892709613,3.2428497234359384,1.12852843105793
1453,3588,Nicolas De Preville,Girondins de Bordeaux,FRA 1,silver,74,CF,76,72,72,75,36,66,3,3,H/M,Right,"1,875",0,1,24,2013,6,5.163525269366801,4,4.760375568643212,46,45,4,0,5,4.403430149890482,7.622672698460519,3.2122232923284173
1454,3589,Ladislav Krejci,Bologna,ITA 1,silver,74,LW,78,68,75,76,50,57,4,2,H/M,Left,"1,910",0,0,14,1041,1,0.5932149514555931,0,1.4752922784537077,3,9,1,0,1,0.5932149514555931,3.618187934160233,2.723717175424099
1455,3590,Frederik Ronnow,Eintracht Frankfurt,GER 1,silver,74,GK,74,70,66,77,47,74,1,2,M/M,Right,758,0,0,9,810,0,0.0,0,0.0,0,0,0,0,0,0.0,1.0305266752839088,1.0305266752839088
1456,3591,Andreas Cornelius,Parma,ITA 1,silver,74,ST,64,73,55,66,39,81,3,3,H/L,Left,"1,683",0,1,26,1482,12,7.528962634503841,3,1.6179820746183395,46,21,1,0,12,7.528962634503841,10.615367371588944,1.9523212146013973
1457,3592,Jack Stephens,Southampton,ENG 1,silver,74,CB,61,42,58,67,74,71,2,3,M/M,Right,"1,692",0,0,28,2456,1,0.9333294555544852,3,1.1747868731617928,6,8,4,1,1,0.9333294555544852,5.805270738899708,4.653188629075885
1458,3594,Gianluca Caprari,Sampdoria,ITA 1,silver,74,CF,85,68,70,81,20,51,3,3,M/L,Right,"1,697",0,1,30,1232,5,3.634027590043843,0,2.111815467476845,39,24,3,1,4,2.8727287547662854,6.652681480161846,2.6404264383018017
1459,3596,Dimitri Foulquier,Watford,ENG 1,silver,74,RM,73,60,68,75,72,73,3,3,M/M,Right,"1,876",0,1,3,52,0,0.0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
1460,3597,Florian Hubner,1. FC Union Berlin,GER 1,silver,74,CB,53,43,48,45,77,72,2,3,M/M,Right,"1,510",0,0,11,848,0,1.3947309777140615,0,0.3739141039550304,6,5,2,0,0,1.3947309777140615,1.8889540825039148,1.2600075993686914
1461,3598,Stephane Bahoken,Angers SCO,FRA 1,silver,74,ST,80,72,57,71,24,71,3,3,M/M,Right,"1,647",0,0,20,908,4,3.373106889426708,0,0.5088726952672005,19,11,3,0,3,2.61301176995039,4.092842273414135,1.086379673331976
1462,3599,Thomas Delaine,FC Metz,FRA 1,silver,74,LB,83,50,71,73,67,78,3,5,H/M,Right,"1,878",0,1,16,1254,0,0.2087123654782772,0,0.4991148952394724,6,12,4,0,0,0.2087123654782772,2.0111067313700914,1.4835014948621392
1463,3601,Vadillo,Granada CF,ESP 1,silver,74,RM,87,68,68,80,34,44,4,3,M/M,Right,"1,740",0,0,22,1230,3,1.9807005850598216,1,1.6098756957799196,17,21,0,0,2,1.2374229421839118,4.594807897694409,3.306119041517377
1464,3603,John Egan,Sheffield United,ENG 1,silver,74,CB,65,49,50,59,73,76,2,3,M/M,Right,"1,660",0,2,36,3193,2,2.686708400025964,0,0.4515925049781799,27,1,3,1,2,2.686708400025964,3.889271326363087,3.759345158934593
1465,3604,Ryan Fredericks,West Ham United,ENG 1,silver,74,RB,92,51,66,72,69,69,3,3,H/M,Right,"1,865",0,0,27,2236,0,0.1272299131378531,3,2.988232174888253,3,22,7,0,0,0.1272299131378531,6.535195041447878,5.442850384861231
1466,3605,Valerio Verre,Hellas Verona,ITA 1,silver,74,CAM,69,72,73,74,65,67,3,4,M/M,Right,"1,975",0,0,32,1797,3,5.790356272831559,2,2.7608166616410017,41,28,4,0,1,4.267758638598025,9.622685683891175,3.798536291345954
1467,3606,Christian Atsu,Newcastle United,ENG 1,silver,74,LM,86,67,68,77,34,45,3,3,M/L,Left,"1,762",0,0,19,733,0,0.2463567238301038,3,0.7123019937425852,5,13,2,0,0,0.2463567238301038,1.5334891080856323,0.7073047198355198
1468,3609,Jordan Ferri,Montpellier HSC,FRA 1,silver,74,CM,64,67,71,73,66,74,3,2,M/H,Right,"1,923",0,0,16,1166,0,0.4291311483830213,0,1.222050371579826,11,22,1,1,0,0.4291311483830213,2.427210996858776,1.9231030754745009
1469,3610,Simon Falette,Eintracht Frankfurt,GER 1,silver,74,CB,67,44,44,47,73,83,2,3,M/M,Left,"1,568",0,0,1,90,0,0.0,0,0.019485181197524,0,1,0,0,0,0.0,0.3659169375896454,0.3464317619800567
1470,3611,Adam Webster,Brighton,ENG 1,silver,74,CB,68,29,55,66,73,73,2,4,M/M,Right,"1,559",0,0,31,2668,3,1.5777928959578276,1,1.0943768145516517,16,10,4,0,3,1.5777928959578276,6.390762180089951,6.152603227645159
1471,3612,Emil Krafth,Newcastle United,ENG 1,silver,74,RB,73,52,66,70,74,71,3,3,H/M,Right,"1,856",0,0,17,1024,0,0.352687070146203,1,0.7032874822616577,4,1,0,0,0,0.352687070146203,1.7957272976636889,0.7397527452558279
1472,3613,Erik Durm,Eintracht Frankfurt,GER 1,silver,74,LB,76,53,65,68,72,70,3,3,H/M,Right,"1,819",0,0,9,511,0,0.5373186953365803,0,0.1412559850141406,14,4,0,0,0,0.5373186953365803,1.6156612075865269,1.0588988065719604
1473,3614,Lucas Torro,Eintracht Frankfurt,GER 1,silver,74,CDM,60,61,65,65,74,73,2,3,M/M,Right,"1,772",0,0,7,332,0,0.1145893670618534,0,0.0302143162116408,6,2,3,1,0,0.1145893670618534,0.5661072954535484,0.4987268038094044
1474,3615,Kevin Rodrigues,Real Sociedad,ESP 1,silver,74,LB,71,48,69,64,72,61,2,3,M/M,Left,"1,773",0,1,27,1937,1,1.100904505699873,2,3.0027860030531883,24,33,4,1,1,1.100904505699873,4.205499708652496,1.2271580770611763
1475,3618,Pierrick Capelle,Angers SCO,FRA 1,silver,74,LM,70,70,74,74,69,70,3,4,H/M,Left,"2,005",0,0,24,1746,1,2.295720774680376,2,2.44609278999269,36,26,7,0,1,2.295720774680376,6.24749643355608,2.2324724569916725
1476,3620,Birger Verstraete,1. FC Köln,GER 1,silver,74,CDM,72,58,71,69,71,74,3,3,H/H,Right,"1,948",0,2,9,667,0,0.3059369698166847,1,0.8787430729717016,7,10,3,0,0,0.3059369698166847,1.283116452395916,1.1271079927682877
1477,3621,Pablo De Blasis,SD Eibar,ESP 1,silver,74,LM,76,72,70,79,56,55,3,4,M/M,Right,"1,959",0,0,30,1572,2,2.5424274764955044,3,3.133440514095128,15,19,1,0,1,1.799149874597788,7.118144353851676,2.785514100454748
1478,3622,Manquillo,Newcastle United,ENG 1,silver,74,RWB,73,44,63,71,71,66,3,3,H/M,Right,"1,780",0,0,21,1598,0,0.0359476059675216,1,0.262780737131834,1,5,5,0,0,0.0359476059675216,3.05905600450933,2.8394154915586114
1479,3623,Ruben Garcia,CA Osasuna,ESP 1,silver,74,CAM,79,69,70,77,38,54,4,2,M/M,Left,"1,798",0,0,30,2212,8,7.364760588854551,2,4.19025797303766,56,49,6,0,7,6.621482994407415,13.874091569334269,6.456713251769543
1480,3625,Rafael Czichos,1. FC Köln,GER 1,silver,74,CB,59,48,59,62,74,74,2,3,H/M,Left,"1,694",0,0,26,2210,1,2.4031204860657454,1,0.8908140659332275,13,7,2,1,1,2.4031204860657454,4.088771926239133,3.78037493955344
1481,3626,Andre Hahn,FC Augsburg,GER 1,silver,74,RM,72,76,67,66,55,83,3,4,H/H,Right,"1,915",0,0,15,695,1,2.3065979052335024,0,0.4555080085992813,16,9,4,1,1,1.5488212276250124,3.066991658881306,1.1991511285305023
1482,3627,Florian Niederlechner,FC Augsburg,GER 1,silver,74,ST,70,75,57,69,35,77,3,4,H/H,Right,"1,736",1,3,33,2762,13,14.08519545942545,6,5.857984284870327,78,29,1,0,12,12.569642134010792,17.579499386250973,1.623776776716113
1483,3628,Darko Lazovic,Hellas Verona,ITA 1,silver,74,LM,86,64,71,76,47,47,3,4,M/M,Right,"1,771",0,0,38,3261,3,2.875803970731795,7,8.61919617280364,36,53,4,0,3,2.875803970731795,17.80860848352313,9.877589777112007
1484,3629,Jack O'Connell,Sheffield United,ENG 1,silver,74,CB,63,37,50,55,73,78,2,2,H/M,Left,"1,552",0,0,33,2913,0,0.8287773206830025,1,3.557616675272584,14,16,4,0,0,0.8287773206830025,7.513776334933937,6.32238280121237
1485,3630,Lois Diony,AS Saint-Étienne,FRA 1,silver,74,ST,77,73,63,71,25,74,3,3,H/L,Right,"1,721",0,1,12,669,2,1.4178590569645166,0,0.2557059247046709,15,6,1,0,2,1.4178590569645166,1.2954105492681265,0.3981294594705105
1486,3631,Tyrone Mings,Aston Villa,ENG 1,silver,74,CB,69,44,63,65,73,78,3,3,M/M,Left,"1,720",0,0,33,2902,2,0.9166155885905028,2,0.5713247507810593,8,7,7,0,2,0.9166155885905028,5.111491244286299,5.068004783242941
1487,3632,Mateo Pavlovic,Angers SCO,FRA 1,silver,74,CB,31,60,50,53,72,84,2,3,H/M,Right,"1,623",0,0,11,809,0,0.814336858689785,0,0.3103003799915313,7,1,3,0,0,0.814336858689785,0.6523320265114307,0.6006912812590599
1488,3633,Rober,Levante UD,ESP 1,silver,74,CB,54,43,61,61,75,73,2,3,M/M,Right,"1,674",0,0,4,186,0,0.0,0,0.0,0,0,0,0,0,0.0,0.6116770002990961,0.6116770002990961
