,id,Player,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,Team,npg,npxG,xGChain,xGBuildup,League
1385,150,Josuha Guilavogui,20,723,0,0.614740926772356,0,0.666401301510632,5,5,3,0,D M S,Wolfsburg,0,0.614740926772356,2.833742135204375,2.623879235237837,GER 1
1386,159,Koen Casteels,32,2880,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,5.605607679113746,5.605607679113746,GER 1
1387,185,Wendell,22,1450,0,0.5643467977643013,0,0.0935761108994484,7,1,3,0,D S,Bayer Leverkusen,0,0.5643467977643013,4.020206309854984,3.362283416092396,GER 1
1388,186,Karim Bellarabi,22,778,0,1.9122113678604364,0,2.6320469547063112,28,16,2,0,D M S,Bayer Leverkusen,0,1.9122113678604364,5.758230393752456,1.4930842546746135,GER 1
1389,187,Christoph Kramer,28,2040,0,0.2690880512818694,2,0.9534768611192703,10,11,5,0,D M S,Borussia M.Gladbach,0,0.2690880512818694,6.7562419176101685,5.997417839244008,GER 1
1390,188,Kevin Kampl,27,1954,0,1.217918910086155,1,1.6691297506913543,14,15,6,0,M S,RasenBallsport Leipzig,0,1.217918910086155,12.201563440263271,10.119173064827919,GER 1
1391,194,Admir Mehmedi,18,814,0,0.3513128496706486,2,2.519927032291889,7,18,1,0,F M S,Wolfsburg,0,0.3513128496706486,4.42520865984261,2.5298231188207865,GER 1
1392,199,Yann Sommer,31,2712,0,0,0,0,0,0,1,1,GK,Borussia M.Gladbach,0,0,2.189790451899171,2.189790451899171,GER 1
1393,201,Tony Jantschke,8,260,0,0.4743940234184265,0,0,2,0,1,0,D S,Borussia M.Gladbach,0,0.4743940234184265,0.9432042017579079,0.9432042017579079,GER 1
1394,202,Havard Nordtveit,12,688,0,0.11709382385015488,0,0.8619147092103958,3,4,1,0,D S,Hoffenheim,0,0.11709382385015488,1.706453263759613,1.5535631515085697,GER 1
1395,207,Ibrahima Traore,7,84,0,0,0,0.07846986502408981,0,1,0,0,M S,Borussia M.Gladbach,0,0,0.07846986502408981,0,GER 1
1396,214,Tobias Sippel,4,344,0,0,0,0,0,0,0,0,GK S,Borussia M.Gladbach,0,0,0.020461855456233025,0.020461855456233025,GER 1
1397,217,Manuel Neuer,33,2970,0,0,0,0.23335999250411987,0,1,1,0,GK,Bayern Munich,0,0,9.040139401331544,8.806779423728585,GER 1
1398,225,Javi Martinez,19,437,0,0.06910043489187956,0,0.4240148961544037,2,1,0,0,D M S,Bayern Munich,0,0.06910043489187956,1.4798592431470752,1.4798592431470752,GER 1
1399,241,Mathew Leckie,17,489,0,0.07887360639870167,1,0.4460010454058647,2,6,0,0,D M S,Hertha Berlin,0,0.07887360639870167,1.0965022966265678,0.6811432912945747,GER 1
1400,249,Danny da Costa,22,1321,0,0.24391097109764814,1,2.3600022178143263,6,13,2,0,D M S,Eintracht Frankfurt,0,0.24391097109764814,4.109084473922849,1.6283645760267973,GER 1
1401,254,Steven Zuber,20,580,0,0.6013271827250719,3,2.6962761394679546,10,14,1,0,M S,Eintracht Frankfurt,0,0.6013271827250719,4.910041267052293,2.2414303747937083,GER 1
1402,263,Marwin Hitz,16,1398,0,0,0,0,0,0,1,0,GK,Borussia Dortmund,0,0,3.6403625160455704,3.6403625160455704,GER 1
1403,276,Dong-Won Ji,6,47,0,0,0,0.058108557015657425,0,1,1,0,S,Mainz 05,0,0,0.08475991524755955,0.026651358231902122,GER 1
1404,281,Lukas Hradecky,29,2566,0,0,0,0.009826778434216976,0,1,1,0,GK,Bayer Leverkusen,0,0,5.166302282363176,5.156475502997637,GER 1
1405,282,Makoto Hasebe,29,2297,0,0.0979869943112135,0,0.2315134909003973,2,6,5,0,D M S,Eintracht Frankfurt,0,0.0979869943112135,9.711281530559063,9.381781034171581,GER 1
1406,285,Bastian Oczipka,27,1916,0,0.2257222793996334,2,1.7427609208971262,7,24,1,0,D M S,Schalke 04,0,0.2257222793996334,4.24371924996376,3.4030913710594177,GER 1
1407,290,Mijat Gacinovic,23,790,0,1.7657899279147387,2,2.212107937783003,13,11,5,0,D F M S,Hoffenheim,0,1.7657899279147387,5.801730973646045,2.965566050261259,GER 1
1408,309,Roman Burki,19,1662,0,0,0,0,0,0,0,0,GK S,Borussia Dortmund,0,0,2.8184767942875624,2.8184767942875624,GER 1
1409,310,Lukasz Piszczek,11,444,0,0.03390989452600479,0,0.18796932697296143,1,3,0,0,D S,Borussia Dortmund,0,0.03390989452600479,3.7178955003619194,3.541498713195324,GER 1
1410,311,Sven Bender,18,1174,0,0.1625765711069107,0,0.19740940816700459,4,5,1,0,D S,Bayer Leverkusen,0,0.1625765711069107,1.8090098910033703,1.793591732159257,GER 1
1411,326,Pascal Stenzel,23,1276,0,0.1515287049114704,1,0.2466768678277731,5,4,1,1,D S,VfB Stuttgart,0,0.1515287049114704,5.43352635204792,5.278134353458881,GER 1
1412,330,Ralf Fahrmann,22,1878,0,0.132695734500885,0,0.04956583306193352,1,2,2,0,GK,Schalke 04,0,0.132695734500885,1.980399938300252,1.9308341052383184,GER 1
1413,338,Max Meyer,10,344,0,0.6501827649772167,0,0.32718317303806543,10,3,0,0,M S,FC Cologne,0,0.6501827649772167,1.2294092439115047,0.5744440890848637,GER 1
1414,350,Felix Klaus,6,126,0,0.011941518634557724,0,0,1,0,0,0,D S,Wolfsburg,0,0.011941518634557724,0.6438089534640312,0.6318674348294735,GER 1
1415,367,Jan Moravek,5,274,0,0.07203436642885208,0,0.033987630158662796,1,1,0,0,M S,Augsburg,0,0.07203436642885208,0.259611152112484,0.1875767819583416,GER 1
1416,403,Lukas Klunter,11,990,0,0,0,0.5370719293132424,0,3,0,0,D,Hertha Berlin,0,0,1.1036675460636616,0.5665956232696772,GER 1
1417,417,Tin Jedvaj,3,153,0,0.018213896080851555,0,0,1,0,0,0,D S,Bayer Leverkusen,0,0.018213896080851555,0.022975370287895203,0.022975370287895203,GER 1
1418,418,Niklas Stark,33,2793,0,0.9545541200786829,0,0.861597279086709,12,7,2,0,D M S,Hertha Berlin,0,0.9545541200786829,4.592621670104563,4.164102129638195,GER 1
1419,419,Maximilian Mittelstadt,27,1818,0,0.41006660740822554,2,2.1814273418858647,16,23,3,0,D F M S,Hertha Berlin,0,0.41006660740822554,4.717670617625117,3.4610303826630116,GER 1
1420,420,Patrick Herrmann,27,839,0,2.1185631416738033,3,2.2946972753852606,19,22,3,0,F M S,Borussia M.Gladbach,0,2.1185631416738033,4.669822629541159,1.2869708053767681,GER 1
1421,426,Daniel Ginczek,11,198,0,0.25034785456955433,0,0.19126906618475914,4,3,0,0,F S,Wolfsburg,0,0.25034785456955433,0.6148800682276487,0.3337759356945753,GER 1
1422,427,Marco Hoger,3,55,0,0,0,0,0,0,0,0,D S,FC Cologne,0,0,0,0,GER 1
1423,433,Nico Schulz,13,601,0,0.04711292311549187,0,0.4107685424387455,2,6,1,0,D S,Borussia Dortmund,0,0.04711292311549187,3.7132015861570835,3.504982575774193,GER 1
1424,435,Benjamin Henrichs,13,531,0,0.23059074953198433,1,0.5627268329262733,5,3,3,0,D M S,RasenBallsport Leipzig,0,0.23059074953198433,2.0802857726812363,1.3454452976584435,GER 1
1425,449,Robin Zentner,31,2790,0,0.026548419147729874,0,0,1,0,2,0,GK,Mainz 05,0,0.026548419147729874,3.073231842368841,3.0466834232211113,GER 1
1426,451,Matija Nastasic,15,1223,0,0.34017123468220234,0,0.05019841343164444,7,1,2,0,D S,Schalke 04,0,0.34017123468220234,1.4538398534059525,1.4538398534059525,GER 1
1427,454,Charles Aranguiz,21,1678,0,0.4035694785416126,0,0.9108943343162537,4,16,4,0,M S,Bayer Leverkusen,0,0.4035694785416126,6.789501838386059,6.031417865306139,GER 1
1428,543,Reece Oxford,24,1344,0,0.9986960366368294,0,0.023424606770277023,6,1,2,0,D S,Augsburg,0,0.9986960366368294,1.0663597211241722,1.0663597211241722,GER 1
1429,549,Timothy Fosu-Mensah,6,413,0,0.14568232744932175,0,0.0461325291544199,2,2,2,0,D S,Bayer Leverkusen,0,0.14568232744932175,0.9494787454605103,0.7955091092735529,GER 1
1430,914,Nabil Bentaleb,9,546,0,0.75777667760849,0,0.03843764215707779,1,1,2,0,M S,Schalke 04,0,0,0.19623073376715183,0.15779309161007404,GER 1
1431,983,Kevin Mbabu,22,1645,0,0.6892769616097212,1,1.8968004323542118,11,15,7,0,D S,Wolfsburg,0,0.6892769616097212,5.747020451352,4.230005331337452,GER 1
1432,1292,Sami Khedira,9,384,0,0.045893024653196335,1,0.7879008576273918,1,3,1,0,M S,Hertha Berlin,0,0.045893024653196335,1.5523749496787786,1.120952246710658,GER 1
1433,1673,Edimilson Fernandes,14,844,0,0.44182881992310286,1,1.2974787028506398,12,11,1,0,D M S,Mainz 05,0,0.44182881992310286,2.5280390148982406,1.6066976264119148,GER 1
1434,1702,Mike van der Hoorn,22,1353,0,0.3088460713624954,0,0.10416208393871784,5,3,3,0,D S,Arminia Bielefeld,0,0.3088460713624954,1.0478355707600713,1.0478355707600713,GER 1
1435,1936,Niklas Moisander,18,1211,0,0,0,0.03598665352910757,0,2,3,0,D S,Werder Bremen,0,0,1.8300499729812145,1.8174862079322338,GER 1
1436,2210,Jorge Mere,16,1304,0,0.029380702413618565,0,0.15868637710809708,2,3,2,0,D S,FC Cologne,0,0.029380702413618565,1.32740743085742,1.2677085362374783,GER 1
1437,2276,Lucas Hernandez,23,1594,0,0.7878813538700342,2,1.5396091025322676,5,13,4,0,D S,Bayern Munich,0,0.7878813538700342,10.992722189053893,10.002479953691363,GER 1
1438,2624,Djibril Sow,28,2183,0,0.4571841340512037,2,1.1321391426026821,11,17,6,0,M S,Eintracht Frankfurt,0,0.4571841340512037,8.69419260788709,7.408977811224759,GER 1
1439,2627,Jannes Horn,29,1767,0,0.166222988627851,1,1.5510842502117157,6,12,6,0,D M S,FC Cologne,0,0.166222988627851,4.215883739292622,3.527113074436784,GER 1
1440,2638,Alessandro Schopf,19,944,0,0.40013796370476484,0,0.2264997772872448,10,4,0,0,D M S,Schalke 04,0,0.40013796370476484,1.577276773750782,1.191082514822483,GER 1
1441,2639,Alexander Nubel,1,90,0,0,0,0,0,0,0,0,GK,Bayern Munich,0,0,0.09253981709480286,0.09253981709480286,GER 1
1442,2645,Marcel Hartel,22,1694,0,1.0239291433244944,0,1.1070015905424953,21,15,1,0,M S,Arminia Bielefeld,0,1.0239291433244944,2.697701631113887,1.0578258140012622,GER 1
1443,2655,Alfred Finnbogason,17,513,0,3.26480944827199,1,1.0348033625632524,13,9,0,0,F S,Augsburg,0,1.749336488544941,3.9255109764635563,1.2033553682267666,GER 1
1444,2659,Noah Joel Sarenren Bazee,5,30,0,0,1,0.788698673248291,0,1,1,0,S,Augsburg,0,0,0.8924375772476196,0.10373889654874802,GER 1
1445,2676,Erik Thommy,8,312,0,0.4598511829972267,2,0.8155245874077082,12,5,0,0,D F M S,VfB Stuttgart,0,0.4598511829972267,1.4215824529528618,0.35273948311805725,GER 1
1446,2691,Milos Veljkovic,23,1723,0,0.6417456492781639,0,0.02745317853987217,3,1,1,0,D S,Werder Bremen,0,0.6417456492781639,2.0982581982389092,2.003964482806623,GER 1
1447,3059,Axel Witsel,15,1130,0,0.5135512463748455,0,0.366133950650692,12,4,4,0,M S,Borussia Dortmund,0,0.5135512463748455,6.03260762616992,5.500471483916044,GER 1
1448,3286,Kevin Trapp,33,2970,0,0,0,0,0,0,0,0,GK,Eintracht Frankfurt,0,0,3.40783329680562,3.40783329680562,GER 1
1449,3290,Benjamin Stambouli,24,1961,0,0.042811404913663864,2,0.6104596108198166,2,8,5,0,D M S,Schalke 04,0,0.042811404913663864,3.3181262593716383,2.7969318721443415,GER 1
1450,3339,Jerome Roussillon,20,1236,0,0.8446733858436346,2,1.9913508808240294,10,16,0,0,D S,Wolfsburg,0,0.8446733858436346,5.678017353639007,3.663169940933585,GER 1
1451,3363,Benjamin Pavard,24,1945,0,0.2527241464704275,0,1.4815785773098469,10,13,3,0,D S,Bayern Munich,0,0.2527241464704275,10.882865178398788,9.449053923599422,GER 1
1452,3393,Bouna Sarr,8,452,0,0.05349783878773451,1,0.07498800568282604,3,3,1,0,D S,Bayern Munich,0,0.05349783878773451,1.2383061721920967,1.1472369506955147,GER 1
1453,3834,Ishak Belfodil,14,601,0,1.485704567283392,1,0.6725003831088543,11,7,0,0,F S,Hoffenheim,0,1.485704567283392,3.2486139722168446,1.2448654510080814,GER 1
1454,4271,Janik Haberer,14,479,0,0.537568393163383,0,0.08558818139135838,10,2,1,0,F M S,Freiburg,0,0.537568393163383,1.8963787266984582,1.288126740604639,GER 1
1455,4336,Raphael Framberger,21,1549,0,0.016557112336158752,1,2.432368876412511,1,11,4,1,D M S,Augsburg,0,0.016557112336158752,5.058925217017531,3.9192203041166067,GER 1
1456,5086,Marc Roca,6,179,0,0.2796180993318558,0,0.018839072436094284,3,1,1,0,M S,Bayern Munich,0,0.2796180993318558,0.5136912241578102,0.21523404866456985,GER 1
1457,5133,Aaron Martin,5,259,0,0.02439802698791027,0,0.182888968847692,1,3,0,0,D M S,Mainz 05,0,0.02439802698791027,0.07561113126575947,0.04142975062131882,GER 1
1458,5238,Jordan Torunarigha,14,971,0,0.1476941518485546,0,0.4518662691116333,4,3,5,0,D S,Hertha Berlin,0,0.1476941518485546,2.820356484502554,2.4784425757825375,GER 1
1459,5241,Peter Gulacsi,33,2970,0,0,0,0,0,0,0,0,GK,RasenBallsport Leipzig,0,0,5.1437314273789525,5.1437314273789525,GER 1
1460,5253,Benno Schmitz,12,405,0,0.20800579525530338,1,0.2649602983146906,4,5,0,0,D S,FC Cologne,0,0.20800579525530338,1.655946284532547,1.4327019862830639,GER 1
1461,5260,Andreas Luthe,31,2770,0,0,0,0,0,0,1,0,GK,Union Berlin,0,0,2.496423464268446,2.496423464268446,GER 1
1462,5262,Alexander Schwolow,26,2340,0,0,0,0,0,0,0,0,GK,Hertha Berlin,0,0,3.677420792169869,3.677420792169869,GER 1
1463,5263,Lukas Kubler,19,884,0,0.08059856202453375,1,0.4371448513120413,2,5,2,0,D S,Freiburg,0,0.08059856202453375,1.8345615938305855,1.4810890089720488,GER 1
1464,5265,Amir Abrashi,5,57,0,0,0,0,0,0,0,0,S,Freiburg,0,0,0.05640224739909172,0.05640224739909172,GER 1
1465,5288,Gregor Kobel,33,2970,0,0,0,0.024436069652438164,0,1,0,0,GK,VfB Stuttgart,0,0,3.3467252561822534,3.322289186529815,GER 1
1466,5293,Rafal Gikiewicz,34,3060,0,0,0,0,0,0,3,0,GK,Augsburg,0,0,2.453641142696142,2.453641142696142,GER 1
1467,5294,Salih Ozcan,28,1358,0,0.44375704135745764,1,1.2244419790804386,11,12,3,0,M S,FC Cologne,0,0.44375704135745764,3.4056339263916016,2.0210617519915104,GER 1
1468,5298,Arne Maier,18,1081,0,0.5552855506539345,0,1.2413979656994343,11,12,0,0,M S,Arminia Bielefeld,0,0.5552855506539345,2.454208765178919,1.6882530823349953,GER 1
1469,5328,Florian Muller,31,2790,0,0,0,0,0,0,0,0,GK,Freiburg,0,0,4.331555398181081,4.331555398181081,GER 1
1470,5329,Stefan Posch,26,2128,0,0.6768458765000105,0,0.7313285190612078,10,14,9,1,D S,Hoffenheim,0,0.6768458765000105,6.018432455137372,5.625803582370281,GER 1
1471,5340,Marco Friedl,32,2788,0,0.26030025258660316,0,0.3637816831469536,8,8,6,0,D S,Werder Bremen,0,0.26030025258660316,4.585023808293045,4.388330541551113,GER 1
1472,5355,Jacob Bruun Larsen,2,88,0,0,0,0.02881319634616375,0,1,0,0,M S,Hoffenheim,0,0,0.13016187958419323,0.10134868323802948,GER 1
1473,5625,Kwon Chang-Hoon,12,197,0,0.1708926558494568,0,0.11826559528708458,2,3,2,0,F S,Freiburg,0,0.1708926558494568,0.3941920269280672,0.10503377579152584,GER 1
1474,5728,Hamza Mendyl,3,95,0,0.06110033392906189,0,0,1,0,1,0,M S,Schalke 04,0,0.06110033392906189,0.07932036370038986,0.018220026046037674,GER 1
1475,6045,Davy Klaassen,3,230,0,0.13578277081251144,0,0.026190990582108498,4,1,1,0,M,Werder Bremen,0,0.13578277081251144,0.1564645767211914,0.05091295391321182,GER 1
1476,6082,Jiri Pavlenka,34,3060,0,0,0,0,0,0,2,0,GK,Werder Bremen,0,0,2.3554961616173387,2.3554961616173387,GER 1
1477,6083,Ludwig Augustinsson,23,1964,0,0.8761170823127031,4,3.1245242096483707,16,40,4,0,D M S,Werder Bremen,0,0.8761170823127031,4.170852264389396,2.941252013668418,GER 1
1478,6084,Johannes Eggestein,2,28,0,0,0,0.017750460654497147,0,1,0,0,S,Werder Bremen,0,0,0.017750460654497147,0,GER 1
1479,6085,Marcin Kaminski,5,221,0,0.11030441895127296,0,0.3151478301733732,2,2,0,0,D S,VfB Stuttgart,0,0.11030441895127296,1.5966303050518036,1.2814825177192688,GER 1
1480,6097,Florian Hubner,6,526,0,0.10995315853506327,0,0.03524629771709442,3,1,3,0,D,Union Berlin,0,0.10995315853506327,1.5014347126707435,1.4544988088309765,GER 1
1481,6103,Dan-Axel Zagadou,9,273,0,0.04750358313322067,0,0.020620102062821388,1,1,0,0,D S,Borussia Dortmund,0,0.04750358313322067,1.0260272268205881,1.0054071247577667,GER 1
1482,6109,Konrad Laimer,3,82,0,0.15075726434588432,0,0,3,0,0,0,D S,RasenBallsport Leipzig,0,0.15075726434588432,0.1976056471467018,0.04684838280081749,GER 1
1483,6148,Michael Cuisance,1,17,0,0,0,0,0,0,0,0,S,Bayern Munich,0,0,0.10762665420770645,0.10762665420770645,GER 1
1484,6229,William,10,484,0,0.1833604732528329,0,0.019767848774790764,4,1,2,0,D F M S,Schalke 04,0,0.1833604732528329,0.5396010791882873,0.3364727795124054,GER 1
1485,6440,Niklas Lomb,2,134,0,0,0,0,0,0,0,0,GK S,Bayer Leverkusen,0,0,0,0,GER 1
1486,6557,Louis Beyer,4,186,0,0,0,0,0,0,0,0,D S,Borussia M.Gladbach,0,0,0.5599080473184586,0.5599080473184586,GER 1
1487,6596,Finn Dahmen,3,270,0,0,0,0,0,0,0,0,GK,Mainz 05,0,0,0.362470418214798,0.362470418214798,GER 1
1488,6722,Konstantinos Mavropanos,21,1483,0,1.4463744647800922,0,0.2700488567352295,16,5,5,0,D S,VfB Stuttgart,0,1.4463744647800922,3.634772188961506,2.8417357690632343,GER 1
1489,7024,Kasim Nuhu,12,986,0,0.7733839061111212,0,0.08105894550681114,7,2,0,0,D S,Hoffenheim,0,0.7733839061111212,2.75403618440032,2.2853402122855186,GER 1
1490,7026,Joshua Brenet,1,1,0,0.006729064974933863,0,0,1,0,0,0,S,Hoffenheim,0,0.006729064974933863,0.006729064974933863,0,GER 1
1491,7030,Fabian Bredlow,1,90,0,0,0,0,0,0,0,0,GK,VfB Stuttgart,0,0,0.6642634272575378,0.6642634272575378,GER 1
1492,7040,Patrick Erras,4,22,0,0,0,0.02920421212911606,0,1,0,0,S,Werder Bremen,0,0,0.037103451788425446,0.037103451788425446,GER 1
1493,7043,Eduard Lowen,7,76,0,0.040134672075510025,0,0,1,0,0,0,M S,Hertha Berlin,0,0.040134672075510025,0.14816272258758545,0.10802805051207542,GER 1
1494,7047,Mark Flekken,3,270,0,0,0,0,0,0,0,0,GK,Freiburg,0,0,0.20999523997306824,0.20999523997306824,GER 1
1495,7048,Frederik Ronnow,11,943,0,0,0,0,0,0,0,0,GK S,Schalke 04,0,0,0.20149569306522608,0.20149569306522608,GER 1
1496,7053,Pavao Pervan,2,180,0,0,0,0,0,0,0,0,GK,Wolfsburg,0,0,0.05076697841286659,0.05076697841286659,GER 1
1497,7054,Steven Skrzybski,13,392,0,0.9617208177223802,0,0.1504609826952219,8,2,2,0,F M S,Schalke 04,0,0.20394410472363234,0.5221202857792377,0.1793461386114359,GER 1
1498,7056,Niko Giesselmann,13,413,0,0.09224486816674471,0,0.19372186437249184,4,3,3,0,D S,Union Berlin,0,0.09224486816674471,0.9265857990831137,0.7173135410994291,GER 1
1499,7067,Paulinho,1,66,0,0.20589345693588257,0,0,3,0,0,0,F,Bayer Leverkusen,0,0.20589345693588257,0.20589345693588257,0,GER 1
1500,7073,Pierre Kunde,11,505,0,0.13684152625501156,0,0.7402025833725929,7,5,1,0,M S,Mainz 05,0,0.13684152625501156,1.2588008409366012,0.4716332033276558,GER 1
1501,7075,Borna Sosa,26,2057,0,0.5653822347521782,9,6.850904710590839,14,57,2,0,D M S,VfB Stuttgart,0,0.5653822347521782,9.373660204932094,4.80130622535944,GER 1
1502,7113,Santiago Arias,1,90,0,0,0,0.07665450870990753,0,1,0,0,D,Bayer Leverkusen,0,0,0.07665450870990753,0,GER 1
1503,7122,Javairo Dilrosun,12,514,0,0.34746831096708775,1,0.26770161651074886,8,5,0,0,F M S,Hertha Berlin,0,0.34746831096708775,1.3108761319890618,0.8114567324519157,GER 1
1504,7181,Issah Abass,2,14,0,0,0,0,0,0,0,0,S,Mainz 05,0,0,0.045222409069538116,0.045222409069538116,GER 1
1505,7197,Fredrik Jensen,13,352,0,0.27455786243081093,1,1.3152573481202126,5,6,0,0,F S,Augsburg,0,0.27455786243081093,1.5582465091720223,0.16732938680797815,GER 1
1506,7220,Michael Langer,3,239,0,0,0,0,0,0,0,0,GK S,Schalke 04,0,0,0.019131410866975784,0.019131410866975784,GER 1
1507,7266,Leon Dajaku,2,34,0,0,0,0,0,0,0,0,S,Union Berlin,0,0,0.02909206598997116,0.02909206598997116,GER 1
1508,7309,Ahmed Kutucu,7,94,0,0.05933750048279762,0,0,1,0,1,0,S,Schalke 04,0,0.05933750048279762,0.13754967227578163,0.07821217179298401,GER 1
1509,7376,Ozan Kabak,14,1251,0,0.9714209977537394,0,0.321943923830986,12,4,4,1,D,Schalke 04,0,0.9714209977537394,1.770848324522376,1.5819489005953074,GER 1
1510,7394,Rabbi Matondo,3,223,0,0,0,0.16415446251630783,0,3,0,0,F M,Schalke 04,0,0,0.19743366539478302,0.03327920287847519,GER 1
1511,7401,Keven Schlotterbeck,24,1651,0,0.7617610916495323,0,0.09112674742937088,7,1,3,0,D M S,Freiburg,0,0.7617610916495323,3.39095963165164,3.265740370377898,GER 1
1512,7431,Jean-Manuel Mbom,21,1168,0,0.3778316378593445,1,0.4245635010302067,7,8,7,0,D M S,Werder Bremen,0,0.3778316378593445,1.5225096493959427,0.773806681856513,GER 1
1513,7439,Tahith Chong,13,378,0,0.3288144189864397,1,0.7071618735790253,9,6,1,0,F M S,Werder Bremen,0,0.3288144189864397,1.3429818600416183,0.8591448925435543,GER 1
1514,7524,Tuta,19,1458,0,0.1601959690451622,0,0.20549728628247976,4,4,5,0,D S,Eintracht Frankfurt,0,0.1601959690451622,4.0229635229334235,3.9651245679706335,GER 1
1515,7771,Guus Til,7,115,0,0.6501946449279785,0,0.029330197721719742,2,1,1,0,F S,Freiburg,0,0.6501946449279785,0.6795248426496983,0,GER 1
1516,7785,Kingsley Ehizibue,21,1139,0,0.5675863921642303,1,0.5663907006382942,9,6,5,0,D M S,FC Cologne,0,0.5675863921642303,2.435950495302677,1.3952069021761417,GER 1
1517,7790,Darko Churlinov,14,192,0,0.131257776170969,1,0.7045629024505615,2,3,0,0,S,VfB Stuttgart,0,0.131257776170969,1.575113207101822,0.7392925210297108,GER 1
1518,7807,Luca Kilian,6,380,0,0.077687568962574,0,0.026548419147729874,1,1,1,0,D S,Mainz 05,0,0.077687568962574,0.7599648013710976,0.733416385948658,GER 1
1519,7808,Marek Suchy,5,306,0,0,0,0,0,0,2,0,D S,Augsburg,0,0,0.08941029757261276,0.08941029757261276,GER 1
1520,7809,Mads Pedersen,15,876,0,0.0071656773798167706,0,1.2572125010192394,1,12,1,0,D S,Augsburg,0,0.0071656773798167706,0.9763532467186451,0.8156340979039669,GER 1
1521,7811,Lino Tempelmann,10,260,0,0.1478714495897293,0,0.01924668811261654,4,1,2,0,M S,Freiburg,0,0.1478714495897293,1.2698788493871689,1.1897342428565025,GER 1
1522,7813,Jeremiah St. Juste,32,2880,0,1.6637206841260195,1,0.2569551607593894,22,6,4,0,D,Mainz 05,0,1.6637206841260195,7.274314519017935,7.078424200415611,GER 1
1523,7815,Christian Gross,23,1477,0,0.21948124840855598,1,0.598940797150135,7,6,6,1,D M S,Werder Bremen,0,0.21948124840855598,3.31094610132277,2.9859348591417074,GER 1
1524,7833,Munir Mercan,1,2,0,0,0,0,0,0,0,0,S,Schalke 04,0,0,0,0,GER 1
1525,7868,Diadie Samassekou,31,2597,0,0.5090668201446533,2,1.7055724002420902,16,10,3,0,M,Hoffenheim,0,0.5090668201446533,11.426895134150982,9.868042882531881,GER 1
1526,7869,Philipp Pentke,3,270,0,0,0,0,0,0,0,0,GK,Hoffenheim,0,0,0.7444085031747818,0.7444085031747818,GER 1
1527,7876,Christopher Lenz,27,2269,0,1.0040541365742683,3,2.42144937813282,16,19,3,0,D M,Union Berlin,0,1.0040541365742683,8.986231349408627,6.291515931487083,GER 1
1528,7885,Joshua Mees,1,3,0,0.06336658447980881,0,0,2,0,0,0,S,Union Berlin,0,0.06336658447980881,0.015080040320754051,0,GER 1
1529,7899,Daley Sinkgraven,22,1577,0,0.3141194600611925,0,0.5103851575404406,6,13,4,0,D M S,Bayer Leverkusen,0,0.3141194600611925,4.847783662378788,4.336900141090155,GER 1
1530,7918,Daishawn Redan,7,87,0,0.5963745266199112,0,0.013437774032354355,3,1,0,0,S,Hertha Berlin,0,0.5963745266199112,0.6404543146491051,0.030642040073871613,GER 1
1531,7981,Nianzou Kouassi,6,109,0,0,0,0,0,0,1,1,S,Bayern Munich,0,0,0.3200370967388153,0.3200370967388153,GER 1
1532,7995,Akaki Gogia,7,129,0,0.14672165922820568,1,0.6470531225204468,2,2,1,0,S,Union Berlin,0,0.14672165922820568,1.0188204944133759,0.22504574805498123,GER 1
1533,7997,Julian Ryerson,24,1060,0,0.2528435788117349,1,0.9611099138855934,6,8,2,0,D M S,Union Berlin,0,0.2528435788117349,4.169001585803926,3.628629643470049,GER 1
1534,8000,Ilia Gruev,1,1,0,0,0,0,0,0,0,0,S,Werder Bremen,0,0,0,0,GER 1
1535,8044,Joshua Zirkzee,3,93,0,0.22279447317123413,0,0.09248483180999756,4,1,0,0,F S,Bayern Munich,0,0.22279447317123413,0.3152793049812317,0,GER 1
1536,8070,Mateu Morey,13,842,0,0.09144536126405,2,0.9053364358842373,2,7,1,0,D S,Borussia Dortmund,0,0.09144536126405,5.561501860618591,5.409184679389,GER 1
1537,8083,Noah Katterbach,21,1107,0,0.21318618208169937,0,0.9195778425782919,9,11,1,0,D M S,FC Cologne,0,0.21318618208169937,3.5829617474228144,2.7724011912941933,GER 1
1538,8117,Nick Woltemade,6,138,0,0.3291265107691288,0,0.11958837695419788,5,3,1,0,M S,Werder Bremen,0,0.3291265107691288,0.5930240489542484,0.1443091407418251,GER 1
1539,8137,Maximilian Beier,3,7,0,0,0,0,0,0,0,0,S,Hoffenheim,0,0,0,0,GER 1
1540,8148,Timo Becker,20,1641,0,0.14638561382889748,0,0.3900469206273556,5,3,1,0,D M S,Schalke 04,0,0.14638561382889748,1.311469729989767,1.2232566215097904,GER 1
1541,8192,Melayro Bogarde,9,272,0,0.10656270943582058,1,0.19820348918437958,4,5,1,0,D S,Hoffenheim,0,0.10656270943582058,0.8018709272146225,0.5660993494093418,GER 1
1542,8206,Yannik Keitel,12,482,0,0.18039672076702118,0,0.1473260149359703,8,3,1,0,M S,Freiburg,0,0.18039672076702118,1.4794990234076977,1.1719601079821587,GER 1
1543,8213,Paulo Otavio,23,1734,0,0.45703817438334227,2,1.3716844758018851,14,13,7,1,D S,Wolfsburg,0,0.45703817438334227,5.089524606242776,3.379222249612212,GER 1
